comment,class_label
"Tento predmet ma dost sklamal. Hlavne zlyhanie vidim v jeho organizacii. Zacnem zapormi:-Nestihanie na prednaskach. V prvej polovici semestra nebola stihnuta ani jedna. Pan Nagy rozprava zaujimavo, ale vzdy sa zdrzi a za 45 minut to potom nestihne. Predmet by mal mat dve hodina na prednasku a dve hodiny na cvicenia.-Nedostatok cviciach. Na dve plne pocitacove ucebne a len 45 minutove cviko su dvaja ludia prilis malo, zvlast v pripadoch ked musi riesenie okontrolovat jeden z nich. Malo by ich byt aspon 5.-Stalo sa, ze cviciaci nevedel odpovedat na otazky alebo dokonca odpovedal zle a tym padom student stracal cas, kym cakal, az sa uvolni pan Nagy.-Latka na cviceniach obcas vobec nesuvisela s obsahom prednasky. Cvicenia sa zmenilo na zufale googlenie odpovedi.-Zly system hodnotenia. Opravenie pisomiek a cviceni trvalo aj vyse mesiaca. V case ked sa blizi skuska, stale neviem, kolko vlastne potrebujem ziskat bodov.-Neferovost. Hoci je v zadani pisomky napisane hrubo, aby studenti pracovali samostatne, pan Nagy pocas testu absoulutne ignoruje aj 6 clenne skupinky pracujuce na zadani spolocne. Hoci je vyznaceny cas do kedy treba riesenie odovzdat, za pisomku a cvicenie mozete ziskat plny pocet aj ked ju odovzdate z o 4 hodiny neskor z domu. To nehovorim o tom, ze vacsinou sa aj tak jedna o riesenie, ktore vam prislo mailom a nikto vlastne netusi, kto ho povodne vypracoval a preco je to tak spravne. Na druhu stranu, bez tohto bodu by bolo prejdenie tohto predmetu velmi narocne. Tento predmet mal aj urcite klady:+Pan Nagy je naozaj odbornik a ak sa vam ho podari mat na cviceni ""pre seba"", nemate problem latku pochopit a cvicenie spravit.+Preberana latka je velmi zaujimava a prakticka, tak ako aj obsah cviceni.+Ku koncu semestra sa uz zacali presnadsky stihat dokoncit, cvicenia sa dali stihnut tiez a latka spolu suvisela, takze som sa na cvicenia celkom tesil.",-1
"Je to fajn predmet pre ludi ktory s Linuxom nikdy nerobili a chcu sa naucit s nim robit ... Predmet je vedeny dobre ale rozsah preberanej latky by sa dal este obsirit o mnoho veci ktore by clovek ktory chce pracovat s Linuxom docenil ...",0
"Predmet kam chodia standartne 1-5 ludia, prakticka cast pre mna velmi zaujimava. Teoria je nutne zlo. V celku ale pohoda, treba prepnut v hlave na logicke programovanie",0
"Logicke programovanie je zaujimave a je to ""iny pohlad na vec"" co nikdy neuskodi.",0
"Obsahom je sice pomerne zaujimavy, ale je na 2 kredity prilis casovo narocny, asi 5 DU pocas semestra, projekt a pisomka. Navyse povinny pre vsetkych AIN, teda aj pre umelych inteligentov.",0
"-absolutny nepomer pocet kreditov / potrebna praca-predmet cisto graficky zamerany je nanuteny studentom umelej inteligencie",-1
"Predmet je IMHO koncipovaný trochu zvláštne - za jeden semester sa na ňom má prejsť v podstate kompletne celá stredoškolská matematika. Nebol by v tom problém, keby stredné školy učili matematiku v rozsahu, ako majú, ale Matematika (1) predpokladá, že už máte precvičené a relatívne rozumiete všetkému, čo sa tam berie, a teda má na čom stavať a pridávať nové veci, prípadne ísť viac do hĺbky. Ak ste na strednej nemali dostatočnú matematiku, tempo je dosť desivé a stále sa objavujú nové a nové veci, čo sa nikde nespomínali, ale máte ich už poznať a vedieť ich použiť. Trochu to vyvažuje relatívne zvládnuteľná skúška a - ak máte šťastie - aj cvičiace ochotné pomáhať aj nad rámec hodín, ktoré majú v zmluve.",0
"Osobne matika je zaujímavá ,ale obsahuje priveľa terminológií. Obsah je určený prevažne pre zdatnejších. Učivo je vysvetľované ""narýchlo"". Teda sa neberie veľmi do úvahy ,že nie každý študent musel mať na strednej škole všetky veci, ktoré si opakujeme.",-1
"Keďže je to povinný predmet, nezapísať si ho sa nedá a treba ho absolvovať... Ale, že z neho budem mať človek dobrý pocit, to sa určite nedá povedať.",-1
"Nič by som nezmenil",0
"proste.. cele ZLE.. na pohlad hlbsie ked sa clovek pozrie je to dost uzitocne ale narocne..:) treba tomu venovat fakt dost casu..",-1
"nemám rád kompotové uhorky",0
"Polovica matematiky bola skôr o oprašovaní si vedomostí zo SŠ, avšak tá druhá polovica bol celkom zaberák, hlavne pre tých, ktorí sa nevenovali niektorým okruhom počas doterajšieho štúdia. Hlavne derivovaniu a integrálom. Prednášky boli celkom pochopiteĺné a veľmi dopomohla aj možnosť samoštúdia.",0
"Matika ma celkom bavi, takze tomuto predmetu nemam az tak moc co vytknut. Mozno akurat z pragnatickeho hladiska: netusim na co mi 3/4 z toho kedy bude, ale to je detail :D",0
"Po prichode p.p Presnajdera kvalita prednasok vzrastla, ale predmet Matematika povazujem za najmenej jasny, ucebna latka nebola tazka, len sposob vyucby ju podstatne stazovat.",0
"Nuz matematika je tvrdy oriesok a mam ju rad ale keby ze nemusim tak si ju nezapisem...",0
"Celé zle bolo zastupovanie Masára, ktorý vysvetluje obyčajnú vec cez 20 vzorcov... Prešnajder prišiel, videl, zvíťazil u nás, lebo vysvetlil jednoduchu vec úplne jednoducho a nemusel si dokazovať že je múdrejší ako my..",-1
"Nato že je to pre informatikov úplne najvzdialenejší predmet je príliš striktne hodnotený.",-1
"pre mňa bol tento predmet nepochopiteľný a veľmi nadsadený keď ho prednášal pán Masár, ako prišiel pán Prešnajder hneď sa to zmenilo, on je proste super...",0
"Strasne vela zmien pocas semestra...",-1
"Predmet uplne v poriadku. Integraly a derivacie su bez otazky, dolezite vediet. prednasajuci v prvej polke semestra, pan Masar vyzeral ako keby nas nemal rad ale ked som sa daco opytal, vzdy mal snahu to ozrejmit, aj ked sa mu to niekedy nepodarilo :) Uvital by som rychlejsie opravovanie semestralky a lepsi pristup k vysledkom ( mozno daky kolaborativny dokument, kde by aj cviciaci davali svoje hodnotenia? alebo kurz v moodle?)",0
"prof Prešnajder je super!",1
"V podstate sa tu jedná o prehĺbenie matematiky zo strednej školy. Najprv nejaké to zopakovanie úvodov, potom prídu postupnosti, rady a limity a celé sa to ukončí diferenciálnym a integrálnym počtom. Pre toho, komu nešla matematika na strednej škole a/alebo nemá dobré základy z nej, bude absolvovanie tohto predmetu o niečo zložitejšie. Veľkou výhodou však môže byť, ak študent pred absolvovaním predmetu už pozná aspoň čiastočne derivácie a integrály.",0
"Kazdy, kto mal na strednej nejake tie integraly/derivacie, nemoze mat problem to dat na pekne pismenko, kto nie, ide sa dostatocne pomalym tempom, aby sa to vsetko stihlo.",0
"Velmi lahke, ale strasne vela malych informacii ,ktore sa lahko zabudnu.",0
"je to krasny predmet, ktory user-friendly sposobom poda aj tazsie veci",1
"Predmet bol sice narocny ale pochopitelny kym ho ucila prof.Jajcayova. Po jej odchode sa to skokom zhorsilo.",0
"Predmet obsahovo velmi zaujimavy.",1
"skoda odpadnutych prednasok a cvikulohy by mohli byt kazdy tyzden ako na DIME, takto sme cast uciva vynechali",0
"Názov je troška klamlivý, ale ak by sa to volalo tak ako by chcela prednášajúca (Algebraické štruktúry v informatike, či niečo také), tak si ten predmet nikto nedá. :) Inak by som tento predmet doporučil hlavne tým, ktorých bavila diskrétka, avšak toto je ešte zábavnejšie. :)",0
"Bolo by lepsie keby to prednasala stale len RNDr. Jajcayova. Bol v tom chaos",-1
"Problem bol podla mna iba v tom ked bola Jajcayova mimo a mali sme nahradzovane prednasky a v mojom pripade aj cvika.",0
"Zmenil by som hlavne stránku predmetu, kde nám hovorili, že nájdeme všetky prezentácie a podobne a nakoniec žiadna taká stránka nebola dostupná.",-1
"Predmet bol zaujimavy a primerane narocny. Problemom bolo skor, ze v druhej polovici semestra pani Jajcayova odcestovala, ked sme mali pripadne otazky na preberanu latku, neboli nam dostatocne zodpovedane. Vysvetlenie latky, po jej odchode, malo v sebe diery. Komunikacia e-mailom po druhom semesrti viazla tiez, pravdepodobne nemala pristup na e-mail.",-1
"Z pociatku som nevedel do coho idem, kedze posledne 2 roky bol tento predmet zatvoreny. Ale moje rozhodnutie sa nakoniec ukazalo ako spravne. Naucil ma zakladnym poznatkom do teorie grafov a je to vazne pokracovanie Diskretnej Matematiky. A taktiez je to fajn predmet do B-bloku teoretickych predmetov.",1
"Bol to super predmet, veľmi dobrá prednášajúca a dobrý cvičiaci. Určite by som si ho aj zopakovala:)",1
"vyborny predmet, v podstate je to take pokracovanie diskretnej matiky, ale beru sa tam grafy, stromy - veci co sa programatorom urcite zidu. Latka je zaujimava a nie tazka.",1
"predmet sa zaobera zaujimavou oblastou ktora sa da uplatnit aj v praxi. nie je prilis narocny a je dobre vedeny.",1
"Dobry predmet, ktory sa oplati zapisat. Jedine, co sa mi nepacilo bolo ze sa strhalo vela bodov na pisomkach a dom. ulohach za veci, ktore boli na cviceniach prezentovane ako spravne.",0
"Predmet bol zaujimavy a dobre vysvetleny(profesorkou Jajcayovo, Nather mal nejake nejasnosti)",1
"predmet super , podmienky +-Diskrétna matematika ...",1
"Aj ako nie príliš veľký nadšenec matematiky môžem odporučiť. Systém hodnotenia rovnaký ako na diskrétnej matematike.",1
"Predmet bol MEGA. Preot by som ho odporucala.",1
"Ťažký predmet, samá pravdepodobnosť, matematika, biológia. Informatická časť tohoto predmetu je, že treba dane veci, naprogramovať.",0
"Strasne trivialny predmet na vedomosti z informatiky. Chcelo by to mozno osobitnu verziu pre teoretickych informatikov, ktori veciam rozumeju a mozu ist serioznym tempom.Zabit 3/4 cvika lahkym dynamickym programovanim, ktore ma student magisterskeho studia lubovolnej informatiky vediet kedykolvek, je fakt zle. Journal klub by mozno chcel mensie skupinky. Ked je v skupine 7 ludi, tak to uz ide zle. Chapem, ze biolog by mal byt v kazdej, ale zase u nas som jeho pristup velmi necitil.",-1
"Predmet moze pri prvych hodinach trosku klamat. Je zlozitejsi, ako to moze vyzerat na prvych 2-3 prednaskach. Inak sa jedna o dost zaujimavy predmet. Urcite by som ho ale doporucil len ludom, ktory maju zaujem pracovat a ucit sa.",0
"Kazdopadne su tam dost tazko pochopitelne metody, ale celkom dobre vysvetlene. No urcite som prisiel na to, ze bioiformatika nieje nic pre mna.",0
"Zaujimave, ale dost odlisne od doterajsich predmetov, ucast je dost nutna na pochopenie latky",0
"koho aspon trochu zaujima biologia urcite sa oplati zapisat",1
"cakal som nieco ine..mozno nejake programovanie ale na zaciatku ma predmet dost odpudil..Vela kombinatoriky a biologie..myslim ze sa mi to k nicomu nehodi a nesuvisi to s nijakym dalsim predmetom a v bloku ui mi to nijako nepomoze...a nepacil sa mi journal club...strasne dlhy anglicky clanok v reci odbornej biologie..ked som si ho konecne ako-tak prelozil stale mi to nic nehovorilo...a tiez by sa trosku viac pozornosti mohlo venovat uloham",-1
"Aj pre informatikov zaujímavý predmet, možno niekedy až príliš biologický :)Zaviedla by som možnosť získania bonusových bodov za prispievanie na wikipédiu.",0
"Na tomto predmete bolo veľa zaujímavých vecí.",0
"Velmi zaujimavy predmet, realne pouzitie roznych algoritmov, o ktorych sme sa ucili aj na niektorych inych predmetoch. Osobne to hodnotim ako trosku jednoduchsie nez strojove ucenie, ktore som mal tiez s T. Vinarom.",1
"Zaujimavy predmet. Konecne nieco ine, nie same programovanie a matika. Je sice tazky ale oplati sa zapisat.",1
"velmi zaujimavy predmet prinasajuci ""iny pohlad na svet"" spolupraca s biologmi ale aj ich pohlad na problemy ktore sa riesili boli zaujimave",1
"Ďakujem za množstvo spätnej väzby. Pripomienky prehodnotíme a pokúsime sa priebeh predmetu v budúcom školskom roku zlepšiť.",0
"Mam uznane z minulych rokov, tento rok teda neviem posudit objektivne",0
"niektore nezmyselne poziadavky, strasne zle nastavene hodnoteniezmysel kto skor ten ma viac bodov je totalna sprostost, lebo nie kazdy ma cas sa non-stop venovat len skole aby ziskal potrebny pocet bodov ...",-1
"Bohuzial povinny predmet. Vyuzitie XML a XSLT pri tvorbe blogov je sice pekne, v realnom zivote ale blog tvori len malokto a inde je to zbytocnost. Velmi ma na tomto priam zarazilo ""bonusove"" ulohy, ktore boli ale povinne, ak chcel mat student lepsiu znamku ako E. Urcite by sa zislo prehodnotit obsah, pomer hodnotenia a mozno aj zaradenie predmetu medzi povinne predmety. Jedina zaujimava cast predmetu pre mna boli pozvane prednasky, kde sme konecne ziskali to, coho je na tejto skole poskromne. Kvalitne prezentacie od ludi z prakce.",-1
"Slidy z prednášok sú hrozné. Stručné ako to len ide s jasným cieľom - prinútiť študentov navštevovať prednášky. Samotné slidy ako materiál na učenie sú dobré len na to, aby človek vedel čo má googliť. Cvičenia sú v pohode a dá sa tam veľa naučiť. Cvičiaci sa snažia pomáhať každému no vzhľadom veľkému počtu študentov sa im to nie vždy darí. Škoda že po cvičení alebo týždeň po ňom sa neuploadnú vyriešené úlohy, niečo na spôsob tutorialu. Bonusové úlohy sú trocha nešťastne vymyslené. Študent sa od začiatku cvičenia sústredí na výuku a nemá čas experimentovať s bonusovým zadaním, najmä ak ho dokáže vyriešiť len po cvičení ktoré sa danou problematikou zaoberá. To už je ale neskoro lebo vždy sa nájde niekto kto je trocha napred v preberanej látke a úlohu vyrieši v prvých 10min cvika. Možnosť získavania bonusových bodov pridávaním príspevkov na vlastný blog je síce pekná ale prečo musia byť príspevky po anglicky som nepochopil. Opäť sú odmeňovaní tí šikovnejší, ktorí dokážu napísať odborný anglický článok. Vlastne bonusy sú tu na to aby tí čo sú dobrí, mali tých bodov ešte viac. Projekt mi prišiel dosť ťažký ale to je subjektívny pohľad, pre niekoho kto rád kodi xml xslt a rád sa hrá s css to bude určite hračka :)",-1
"Nepáči sa mi predmet. Nesympatický prednášajúci. Je choré , že je to povinný predmet. takže tu sa nejaké odporúčania či neodporúčania nedajú písať.",-1
"Keby tento predmet nebol povinny, nemal by som komentar. Hodi sa pre ludi, ktory sa tomu venuju a ktorych bavi webdesign, robenie stranok a pod. Pre inych to bola uplnaa blbost. Namiesto 2hod prednasok a 2hod cvik boli 4hod prednasok a 2 hod cvik. Hodnotenie predmetu bolo zalozene velkou castou na niecom uplne inom ako je ciel predmetu. V testovych otazkach boli obsiahnute aj nazory pana Homolu, co sa mi zda fakt divne.",-1
"Pre dnešnú dobu jeden z najužitočnejších a jeden z najzaujímavejších predmetov.",1
"Predmet ma zavadzajuci nazov, mal by sa skorej volat ""Zaklady blogovania a XSLT"". Clovek sa tam sice dozvie aj zaujimave veci, ale podla nazvu by cakal nieco uplne ine. Dlhe cakanie na opravovanie projektu. Pisanie blogov malo oproti bonusovym featuram k projektu ovela vyssiu vahu pri hodnoteni. Matfyz.sk portal je zle zabezpeceny, odporucam davat si pozor ake heslo tam clovek napise (posielanie hesla cez GET). Nebolo vobec jasne, co vsetko ma projekt splnat, aby mohol dostat plny pocet bodov. (Zjavne to nebolo jasne ani vyucujucemu).",-1
"Nepáči sa mi diskriminácia študentov, tým že pred skúškou ohodnotia len projekty študentov, ktorí majú počet bodov zo semestra väčší ako 8 bodov. Zároveň toto pravidlo bolo zavedené až 2 dni pred skúškou, kedy už nie je možné žiadne body zo semestra získať.",-1
"Nepovažujem technologie XSLT a XPath ze moderné webovské technológie, napriek tomu tvoria podstatnú časť obsahu predmetu, osobne neviem kde ich realne využijem. Kladne hodnotím pozvané prednášky, najmä web usability s človekom z ui42 bola super.",0
"Uplne zbytocny predmet a zbytocne je povinny na magisterskom stupni. Nema to nic spolocne ani s umelou inteligenciu ani s pocitacovou grafikou. Naco je to povinny? Body sa ziskaju z blbosti ako blogovanie na stranke. A ked nahodou je nejaka mala zhoda so zdrojmi tak minusove body. V proste clovek radsej ani nebloguje lebo nahodou profesor najde malu zhodu a strhne body.",-1
"demotivujuca stupnica hodnotenia, zalozene najmä na blogovani - mal by byt ohraniceny maximalny pocet bodov a znamka nech sa viac odraza schopnostiam z preberaneho uciva (projekt, pisomky)nedefinovane poziadavky na 2.cast projektu a testovanie fakt ze somarin za co nam boli strhavane body - a az vtedy sme zistili co vsetko ma projekt splnatbonusy na cvikach  ziskal len prvy - ostatni maju smolu, kedze je taka stupnica ako je tak aj ostatni by mohli mat sancu spravit bonus ulohy aj ked nie su prvo",-1
"Az na nepochopitelne stanovene sankcie za blogy, ktore pisete (nakolko vazne nestudujem pravo, tak som kurnik nevedel, ze to, ze ked spomeniem autorov nejakeho designu a pouzijem cast toho designu v prispevku urceneho studentom) sa mi predmet celkom pozdava. XSLT je celkom jednoduche - css tiez - a prednasky sa mi zdaju super (aj zastupovane).  Cvicenie a cviciaci sa snazi a zvacsa som s nimi spokpojny. Netreba podcenit ziskavanie bonusovych bodov a dolezitost ucasti na prednaskach (kvoli tejto chybe som tento predmet neurobil minuly rok, verim, ze teraz to uz dam).",1
"Cvicenia boli podla mojho nazoru STRASNE!!!! Prebiehali velmi nudnou az ubijajucou formou . Cviciaci , ktori ani nevedeli poriadne co robia nevedli absolutne podat latku. Takisto testove otazky typu : kolko percent na trhu ma IE su absolutne nevhodne!!!!!!!Prednasky boli tak isto strasne. Takmer nic mi tento predmet nedal, akurat mi ukradol niekolko vzacnych hodin mojho zivota ,ktore som mohol vyuzit ovela lepsie!!",-1
